year	eeacellcode	specieskey	species	establishmentmeans	degreeofestablishment	pathway	occurrences	distinctobservers
2022	1kmE4021N3083	2875818	Carpinus betulus				1	1
2022	1kmE4021N3083	2875979	Corylus avellana				1	1
2022	1kmE4021N3083	2878688	Quercus robur				1	1
2022	1kmE4021N3083	3054368	Juglans regia				1	1
2022	1kmE4021N3084	2875979	Corylus avellana				1	1
2022	1kmE4021N3085	2875818	Carpinus betulus				1	1
2022	1kmE4021N3085	2875979	Corylus avellana				2	2
2022	1kmE4021N3086	2876607	Alnus cordata				1	1
2022	1kmE4021N3086	2878688	Quercus robur				1	1
2022	1kmE4021N3086	5331916	Betula pendula				3	2
2022	1kmE4021N3086	5333294	Castanea sativa				1	1
2022	1kmE4021N3087	2875818	Carpinus betulus				2	1
2022	1kmE4021N3087	2875979	Corylus avellana				2	2
2022	1kmE4021N3087	2880130	Quercus petraea				1	1
2022	1kmE4021N3087	2882316	Fagus sylvatica				1	1
2022	1kmE4021N3087	5331916	Betula pendula				1	1
2022	1kmE4021N3087	9148577	Alnus incana				1	1
2022	1kmE4021N3088	2875818	Carpinus betulus				2	2
2022	1kmE4021N3088	2878688	Quercus robur				1	1
2022	1kmE4021N3088	3054368	Juglans regia				1	1
2022	1kmE4021N3088	5331916	Betula pendula				1	1
2022	1kmE4021N3088	5333294	Castanea sativa				1	1
2022	1kmE4021N3089	3054368	Juglans regia				2	2
2022	1kmE4021N3089	5331916	Betula pendula				1	1
2022	1kmE4021N3090	2880539	Quercus rubra				1	1
2022	1kmE4021N3091	2875979	Corylus avellana				1	1
2022	1kmE4021N3091	2880130	Quercus petraea				1	1
2022	1kmE4021N3091	5333294	Castanea sativa				1	1
2022	1kmE4021N3092	2875979	Corylus avellana				1	1
2022	1kmE4021N3092	2876213	Alnus glutinosa				1	1
2022	1kmE4021N3092	2878688	Quercus robur				2	2
2022	1kmE4021N3092	2880130	Quercus petraea				1	1
2022	1kmE4021N3092	2880580	Quercus cerris				1	1
2022	1kmE4021N3092	3054368	Juglans regia				1	1
2022	1kmE4021N3093	2876213	Alnus glutinosa				1	1
2022	1kmE4021N3094	2876213	Alnus glutinosa				1	1
2022	1kmE4021N3094	2882316	Fagus sylvatica				1	1
2022	1kmE4021N3095	2875979	Corylus avellana				2	2
2022	1kmE4021N3096	2875979	Corylus avellana				1	1
2022	1kmE4021N3096	3054368	Juglans regia				1	1
2022	1kmE4021N3097	2875979	Corylus avellana				1	1
2022	1kmE4021N3098	3054368	Juglans regia				1	1
2022	1kmE4021N3099	3054368	Juglans regia				2	2
2022	1kmE4021N3099	5333294	Castanea sativa				1	1
2022	1kmE4021N3103	3054368	Juglans regia				2	2
2022	1kmE4021N3104	2875818	Carpinus betulus				1	1
2022	1kmE4021N3104	2878688	Quercus robur				1	1
2022	1kmE4021N3104	5333294	Castanea sativa				1	1
2022	1kmE4021N3105	2876213	Alnus glutinosa				1	1
2022	1kmE4021N3107	2882316	Fagus sylvatica				1	1
2022	1kmE4021N3109	2875979	Corylus avellana				1	1
2022	1kmE4021N3111	2875979	Corylus avellana				1	1
2022	1kmE4021N3111	2880539	Quercus rubra				1	1
2022	1kmE4021N3111	5333294	Castanea sativa				1	1
2022	1kmE4021N3112	2878688	Quercus robur				1	1
2022	1kmE4021N3114	2875979	Corylus avellana				1	1
2022	1kmE4021N3114	2880539	Quercus rubra				1	1
2022	1kmE4021N3114	3054368	Juglans regia				1	1
2022	1kmE4021N3114	5333294	Castanea sativa				1	1
2022	1kmE4021N3115	2876213	Alnus glutinosa				1	1
2022	1kmE4021N3115	2880539	Quercus rubra				3	1
2022	1kmE4021N3115	3054368	Juglans regia				2	1
2022	1kmE4022N3080	2875979	Corylus avellana				1	1
2022	1kmE4022N3081	2875979	Corylus avellana				3	3
2022	1kmE4022N3082	5331916	Betula pendula				1	1
2022	1kmE4022N3084	2875818	Carpinus betulus				1	1
2022	1kmE4022N3084	2882316	Fagus sylvatica				2	1
2022	1kmE4022N3085	2875979	Corylus avellana				3	3
2022	1kmE4022N3085	2880539	Quercus rubra				1	1
2022	1kmE4022N3085	3054368	Juglans regia				1	1
2022	1kmE4022N3085	5331916	Betula pendula				1	1
2022	1kmE4022N3085	5333294	Castanea sativa				2	2
2022	1kmE4022N3085	9118014	Betula pubescens				1	1
2022	1kmE4022N3086	2875818	Carpinus betulus				1	1
2022	1kmE4022N3087	2882316	Fagus sylvatica				1	1
2022	1kmE4022N3087	5331916	Betula pendula				2	2
2022	1kmE4022N3088	2878688	Quercus robur				2	2
2022	1kmE4022N3088	2880130	Quercus petraea				1	1
2022	1kmE4022N3088	5331916	Betula pendula				1	1
2022	1kmE4022N3089	2875818	Carpinus betulus				1	1
2022	1kmE4022N3089	2875979	Corylus avellana				1	1
2022	1kmE4022N3089	2880130	Quercus petraea				1	1
2022	1kmE4022N3089	3054368	Juglans regia				2	2
2022	1kmE4022N3090	2882316	Fagus sylvatica				1	1
2022	1kmE4022N3090	5333294	Castanea sativa				2	2
2022	1kmE4022N3091	2875818	Carpinus betulus				1	1
2022	1kmE4022N3091	2875979	Corylus avellana				2	2
2022	1kmE4022N3091	2876213	Alnus glutinosa				1	1
2022	1kmE4022N3091	2878688	Quercus robur				1	1
2022	1kmE4022N3091	2880130	Quercus petraea				1	1
2022	1kmE4022N3092	2875979	Corylus avellana				1	1
2022	1kmE4022N3092	2882316	Fagus sylvatica				1	1
2022	1kmE4022N3092	3054368	Juglans regia				2	2
2022	1kmE4022N3093	2876213	Alnus glutinosa				1	1
2022	1kmE4022N3093	2878688	Quercus robur				1	1
2022	1kmE4022N3093	2880130	Quercus petraea				1	1
2022	1kmE4022N3094	2875818	Carpinus betulus				1	1
2022	1kmE4022N3094	2875979	Corylus avellana				1	1
2022	1kmE4022N3094	2882316	Fagus sylvatica				2	2
2022	1kmE4022N3095	2875818	Carpinus betulus				1	1
2022	1kmE4022N3095	2878688	Quercus robur				2	2
2022	1kmE4022N3095	2880130	Quercus petraea				1	1
2022	1kmE4022N3095	2882316	Fagus sylvatica				1	1
2022	1kmE4022N3095	3054368	Juglans regia				1	1
2022	1kmE4022N3095	5331916	Betula pendula				1	1
2022	1kmE4022N3096	2880539	Quercus rubra				1	1
2022	1kmE4022N3098	2875979	Corylus avellana				1	1
2022	1kmE4022N3100	2875979	Corylus avellana				1	1
2022	1kmE4022N3104	2878688	Quercus robur				1	1
2022	1kmE4022N3105	2876213	Alnus glutinosa				1	1
2022	1kmE4022N3106	2878688	Quercus robur				1	1
2022	1kmE4022N3106	3054368	Juglans regia				1	1
2022	1kmE4022N3108	2875979	Corylus avellana				1	1
2022	1kmE4022N3111	3054368	Juglans regia				2	2
2022	1kmE4022N3111	5331916	Betula pendula				1	1
2022	1kmE4022N3114	2878688	Quercus robur				1	1
2022	1kmE4022N3114	2880539	Quercus rubra				1	1
2022	1kmE4022N3114	3054368	Juglans regia				1	1
2022	1kmE4022N3114	5331916	Betula pendula				1	1
2022	1kmE4022N3114	9118014	Betula pubescens				1	1
2022	1kmE4022N3115	2880539	Quercus rubra				1	1
2022	1kmE4022N3117	3054368	Juglans regia				1	1
2022	1kmE4023N3080	2876213	Alnus glutinosa				1	1
2022	1kmE4023N3081	2882316	Fagus sylvatica				1	1
2022	1kmE4023N3084	2875818	Carpinus betulus				1	1
2022	1kmE4023N3084	3054368	Juglans regia				1	1
2022	1kmE4023N3085	2875979	Corylus avellana				1	1
2022	1kmE4023N3085	2882316	Fagus sylvatica				1	1
2022	1kmE4023N3086	2875818	Carpinus betulus				1	1
2022	1kmE4023N3086	2876213	Alnus glutinosa				1	1
2022	1kmE4023N3086	2878688	Quercus robur				2	2
2022	1kmE4023N3086	2882316	Fagus sylvatica				1	1
2022	1kmE4023N3086	3054368	Juglans regia				3	3
2022	1kmE4023N3086	9148577	Alnus incana				1	1
2022	1kmE4023N3087	2875818	Carpinus betulus				4	3
2022	1kmE4023N3087	2875979	Corylus avellana				1	1
2022	1kmE4023N3087	2876213	Alnus glutinosa				1	1
2022	1kmE4023N3087	2878688	Quercus robur				2	1
2022	1kmE4023N3087	5333294	Castanea sativa				1	1
2022	1kmE4023N3088	2875979	Corylus avellana				2	2
2022	1kmE4023N3088	3054368	Juglans regia				1	1
2022	1kmE4023N3088	5333294	Castanea sativa				1	1
2022	1kmE4023N3089	2875979	Corylus avellana				1	1
2022	1kmE4023N3089	2878688	Quercus robur				2	2
2022	1kmE4023N3089	3054368	Juglans regia				1	1
2022	1kmE4023N3090	2875818	Carpinus betulus				1	1
2022	1kmE4023N3090	2876213	Alnus glutinosa				2	2
2022	1kmE4023N3090	2878688	Quercus robur				2	2
2022	1kmE4023N3091	2875979	Corylus avellana				2	2
2022	1kmE4023N3091	2880130	Quercus petraea				2	2
2022	1kmE4023N3091	2882316	Fagus sylvatica				2	1
2022	1kmE4023N3091	5331916	Betula pendula				1	1
2022	1kmE4023N3092	2875818	Carpinus betulus				1	1
2022	1kmE4023N3092	2875979	Corylus avellana				1	1
2022	1kmE4023N3092	2878688	Quercus robur				1	1
2022	1kmE4023N3092	5331916	Betula pendula				1	1
2022	1kmE4023N3093	2875818	Carpinus betulus				1	1
2022	1kmE4023N3093	2875979	Corylus avellana				2	2
2022	1kmE4023N3093	5331916	Betula pendula				1	1
2022	1kmE4023N3093	5333294	Castanea sativa				1	1
2022	1kmE4023N3095	2875818	Carpinus betulus				1	1
2022	1kmE4023N3096	2876213	Alnus glutinosa				1	1
2022	1kmE4023N3096	5333294	Castanea sativa				1	1
2022	1kmE4023N3097	5333294	Castanea sativa				1	1
2022	1kmE4023N3098	2876213	Alnus glutinosa				1	1
2022	1kmE4023N3101	3054368	Juglans regia				1	1
2022	1kmE4023N3105	2878688	Quercus robur				1	1
2022	1kmE4023N3106	2875979	Corylus avellana				1	1
2022	1kmE4023N3106	2878688	Quercus robur				1	1
2022	1kmE4023N3106	2880539	Quercus rubra				1	1
2022	1kmE4023N3106	3054368	Juglans regia				1	1
2022	1kmE4023N3107	2878688	Quercus robur				1	1
2022	1kmE4023N3107	2880539	Quercus rubra				1	1
2022	1kmE4023N3107	5331916	Betula pendula				1	1
2022	1kmE4023N3109	3054368	Juglans regia				3	1
2022	1kmE4023N3111	2880130	Quercus petraea				1	1
2022	1kmE4023N3112	2876213	Alnus glutinosa				1	1
2022	1kmE4023N3112	2878688	Quercus robur				1	1
2022	1kmE4023N3112	3054368	Juglans regia				1	1
2022	1kmE4023N3112	5331916	Betula pendula				1	1
2022	1kmE4023N3116	2875979	Corylus avellana				1	1
2022	1kmE4023N3116	2880539	Quercus rubra				1	1
2022	1kmE4023N3116	3054368	Juglans regia				1	1
2022	1kmE4023N3116	5331916	Betula pendula				1	1
2022	1kmE4023N3116	5333294	Castanea sativa				1	1
2022	1kmE4023N3117	2880539	Quercus rubra				1	1
2022	1kmE4024N3080	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3081	2875818	Carpinus betulus				1	1
2022	1kmE4024N3081	2875979	Corylus avellana				1	1
2022	1kmE4024N3081	2878688	Quercus robur				1	1
2022	1kmE4024N3082	2878688	Quercus robur				1	1
2022	1kmE4024N3083	2875979	Corylus avellana				2	2
2022	1kmE4024N3083	2876213	Alnus glutinosa				1	1
2022	1kmE4024N3083	2876607	Alnus cordata				1	1
2022	1kmE4024N3084	2880539	Quercus rubra				1	1
2022	1kmE4024N3084	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3085	2875818	Carpinus betulus				1	1
2022	1kmE4024N3085	2875979	Corylus avellana				2	2
2022	1kmE4024N3085	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3086	3054368	Juglans regia				1	1
2022	1kmE4024N3087	2875979	Corylus avellana				2	2
2022	1kmE4024N3087	2880130	Quercus petraea				1	1
2022	1kmE4024N3087	2880539	Quercus rubra				1	1
2022	1kmE4024N3087	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3087	5331916	Betula pendula				1	1
2022	1kmE4024N3088	2875818	Carpinus betulus				1	1
2022	1kmE4024N3088	2875979	Corylus avellana				2	2
2022	1kmE4024N3088	2878688	Quercus robur				1	1
2022	1kmE4024N3089	2875979	Corylus avellana				1	1
2022	1kmE4024N3089	2878688	Quercus robur				1	1
2022	1kmE4024N3089	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3090	2875818	Carpinus betulus				1	1
2022	1kmE4024N3090	2875979	Corylus avellana				3	3
2022	1kmE4024N3090	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3092	2875818	Carpinus betulus				2	2
2022	1kmE4024N3092	2876213	Alnus glutinosa				1	1
2022	1kmE4024N3092	2878688	Quercus robur				1	1
2022	1kmE4024N3092	2880539	Quercus rubra				1	1
2022	1kmE4024N3092	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3092	5333294	Castanea sativa				1	1
2022	1kmE4024N3093	2875818	Carpinus betulus				3	3
2022	1kmE4024N3093	2875979	Corylus avellana				2	2
2022	1kmE4024N3093	2880539	Quercus rubra				1	1
2022	1kmE4024N3094	2875979	Corylus avellana				1	1
2022	1kmE4024N3094	2876213	Alnus glutinosa				1	1
2022	1kmE4024N3094	2880539	Quercus rubra				1	1
2022	1kmE4024N3095	5331916	Betula pendula				1	1
2022	1kmE4024N3099	2880539	Quercus rubra				1	1
2022	1kmE4024N3100	2875979	Corylus avellana				1	1
2022	1kmE4024N3101	3054368	Juglans regia				1	1
2022	1kmE4024N3103	2882316	Fagus sylvatica				1	1
2022	1kmE4024N3106	2882316	Fagus sylvatica				2	1
2022	1kmE4024N3106	5331916	Betula pendula				1	1
2022	1kmE4024N3108	2876213	Alnus glutinosa				2	1
2022	1kmE4024N3108	3054368	Juglans regia				1	1
2022	1kmE4024N3110						2	1
2022	1kmE4024N3110	2875818	Carpinus betulus				1	1
2022	1kmE4024N3111	2876213	Alnus glutinosa				1	1
2022	1kmE4024N3113	9148577	Alnus incana				1	1
2022	1kmE4024N3114	3054368	Juglans regia				1	1
2022	1kmE4024N3116	2875979	Corylus avellana				1	1
2022	1kmE4024N3116	2878688	Quercus robur				1	1
2022	1kmE4024N3116	2880539	Quercus rubra				1	1
2022	1kmE4024N3117	2880539	Quercus rubra				2	2
2022	1kmE4025N3082	2875818	Carpinus betulus				1	1
2022	1kmE4025N3083	2880539	Quercus rubra				1	1
2022	1kmE4025N3084	2876607	Alnus cordata				1	1
2022	1kmE4025N3085	2875979	Corylus avellana				1	1
2022	1kmE4025N3086	2875979	Corylus avellana				1	1
2022	1kmE4025N3086	2880539	Quercus rubra				1	1
2022	1kmE4025N3087	2875818	Carpinus betulus				1	1
2022	1kmE4025N3087	2875979	Corylus avellana				1	1
2022	1kmE4025N3087	3054368	Juglans regia				3	2
2022	1kmE4025N3088	2875979	Corylus avellana				3	2
2022	1kmE4025N3088	8288647	Pterocarya fraxinifolia				1	1
2022	1kmE4025N3089	2875979	Corylus avellana				1	1
2022	1kmE4025N3089	2876213	Alnus glutinosa				1	1
2022	1kmE4025N3089	5331916	Betula pendula				1	1
2022	1kmE4025N3090	2875818	Carpinus betulus				1	1
2022	1kmE4025N3090	2875979	Corylus avellana				1	1
2022	1kmE4025N3090	2876213	Alnus glutinosa				1	1
2022	1kmE4025N3090	2880539	Quercus rubra				1	1
2022	1kmE4025N3090	2882316	Fagus sylvatica				1	1
2022	1kmE4025N3091	2882316	Fagus sylvatica				1	1
2022	1kmE4025N3091	3054368	Juglans regia				1	1
2022	1kmE4025N3092	2875818	Carpinus betulus				1	1
2022	1kmE4025N3092	2875979	Corylus avellana				2	2
2022	1kmE4025N3092	9118014	Betula pubescens				1	1
2022	1kmE4025N3093	2878688	Quercus robur				1	1
2022	1kmE4025N3094	2875818	Carpinus betulus				1	1
2022	1kmE4025N3094	2875979	Corylus avellana				1	1
2022	1kmE4025N3096	5331916	Betula pendula				1	1
2022	1kmE4025N3097	3054368	Juglans regia				1	1
2022	1kmE4025N3099	2878688	Quercus robur				1	1
2022	1kmE4025N3101	3054368	Juglans regia				1	1
2022	1kmE4025N3102	2875818	Carpinus betulus				1	1
2022	1kmE4025N3102	2878688	Quercus robur				1	1
2022	1kmE4025N3102	5331916	Betula pendula				1	1
2022	1kmE4025N3106	2878688	Quercus robur				1	1
2022	1kmE4025N3109	2882316	Fagus sylvatica				1	1
2022	1kmE4025N3110	2875818	Carpinus betulus				1	1
2022	1kmE4025N3110	2876213	Alnus glutinosa				1	1
2022	1kmE4026N3081	2880539	Quercus rubra				1	1
2022	1kmE4026N3081	3054368	Juglans regia				1	1
2022	1kmE4026N3082	5331916	Betula pendula				1	1
2022	1kmE4026N3085	2878688	Quercus robur				1	1
2022	1kmE4026N3086	2875979	Corylus avellana				1	1
2022	1kmE4026N3086	2878688	Quercus robur				1	1
2022	1kmE4026N3088	2882316	Fagus sylvatica				2	2
2022	1kmE4026N3089	2875979	Corylus avellana				1	1
2022	1kmE4026N3089	2880130	Quercus petraea				2	2
2022	1kmE4026N3089	9148577	Alnus incana				1	1
2022	1kmE4026N3090	2875818	Carpinus betulus				1	1
2022	1kmE4026N3090	2875979	Corylus avellana				1	1
2022	1kmE4026N3090	2882316	Fagus sylvatica				2	2
2022	1kmE4026N3090	5331916	Betula pendula				1	1
2022	1kmE4026N3091	2875818	Carpinus betulus				1	1
2022	1kmE4026N3091	2875979	Corylus avellana				2	2
2022	1kmE4026N3091	2878688	Quercus robur				1	1
2022	1kmE4026N3092	2875818	Carpinus betulus				1	1
2022	1kmE4026N3092	2876213	Alnus glutinosa				1	1
2022	1kmE4026N3092	2878688	Quercus robur				1	1
2022	1kmE4026N3092	3054368	Juglans regia				1	1
2022	1kmE4026N3097	2882316	Fagus sylvatica				1	1
2022	1kmE4026N3098	2875979	Corylus avellana				1	1
2022	1kmE4026N3098	2878688	Quercus robur				1	1
2022	1kmE4026N3099	2882316	Fagus sylvatica				1	1
2022	1kmE4026N3102	3054368	Juglans regia				2	2
2022	1kmE4026N3103	2875818	Carpinus betulus				1	1
2022	1kmE4026N3103	2875979	Corylus avellana				1	1
2022	1kmE4026N3103	2878688	Quercus robur				1	1
2022	1kmE4026N3104	5331916	Betula pendula				1	1
2022	1kmE4026N3105	2875979	Corylus avellana				1	1
2022	1kmE4026N3108	3054368	Juglans regia				1	1
2022	1kmE4026N3111	3054368	Juglans regia				1	1
2022	1kmE4026N3113	2876213	Alnus glutinosa				1	1
2022	1kmE4026N3113	2878688	Quercus robur				1	1
2022	1kmE4026N3113	3054368	Juglans regia				1	1
2022	1kmE4026N3114	2875818	Carpinus betulus				1	1
2022	1kmE4026N3116	3054368	Juglans regia				1	1
2022	1kmE4026N3117	3054368	Juglans regia				1	1
2022	1kmE4027N3082	3054368	Juglans regia				1	1
2022	1kmE4027N3086	2876213	Alnus glutinosa				1	1
2022	1kmE4027N3087	2875979	Corylus avellana				1	1
2022	1kmE4027N3087	2878688	Quercus robur				1	1
2022	1kmE4027N3088	2875979	Corylus avellana				1	1
2022	1kmE4027N3090	2878688	Quercus robur				1	1
2022	1kmE4027N3092	2880539	Quercus rubra				1	1
2022	1kmE4027N3094	5333294	Castanea sativa				1	1
2022	1kmE4027N3096	2878688	Quercus robur				1	1
2022	1kmE4027N3103	5333294	Castanea sativa				1	1
2022	1kmE4027N3107	2875979	Corylus avellana				1	1
2022	1kmE4028N3081	2875818	Carpinus betulus				1	1
2022	1kmE4028N3081	3054368	Juglans regia				1	1
2022	1kmE4028N3084	2875979	Corylus avellana				1	1
2022	1kmE4028N3085	5333294	Castanea sativa				1	1
2022	1kmE4028N3086	2880539	Quercus rubra				1	1
2022	1kmE4028N3088	2875818	Carpinus betulus				1	1
2022	1kmE4028N3088	9148577	Alnus incana				1	1
2022	1kmE4028N3090	2876213	Alnus glutinosa				1	1
2022	1kmE4028N3090	5333294	Castanea sativa				1	1
2022	1kmE4028N3091	2875818	Carpinus betulus				1	1
2022	1kmE4028N3091	2882316	Fagus sylvatica				1	1
2022	1kmE4028N3092	5333294	Castanea sativa				1	1
2022	1kmE4028N3094	2878688	Quercus robur				1	1
2022	1kmE4028N3099	2878688	Quercus robur				1	1
2022	1kmE4028N3111	5331916	Betula pendula				1	1
2022	1kmE4028N3117	2876213	Alnus glutinosa				1	1
2022	1kmE4029N3082	2875979	Corylus avellana				1	1
2022	1kmE4029N3082	2878688	Quercus robur				1	1
2022	1kmE4029N3084	3054368	Juglans regia				1	1
2022	1kmE4029N3091	2875818	Carpinus betulus				1	1
2022	1kmE4029N3091	3054368	Juglans regia				1	1
2022	1kmE4029N3092	2875979	Corylus avellana				1	1
2022	1kmE4029N3092	2878688	Quercus robur				1	1
2022	1kmE4029N3092	5331916	Betula pendula				1	1
2022	1kmE4029N3095	2880539	Quercus rubra				1	1
2022	1kmE4029N3099	3054368	Juglans regia				1	1
2022	1kmE4029N3101	3054368	Juglans regia				1	1
2022	1kmE4029N3107	2878688	Quercus robur				1	1
2022	1kmE4029N3113	2878688	Quercus robur				1	1
2022	1kmE4030N3102	2875818	Carpinus betulus				1	1
2022	1kmE4030N3105	2875979	Corylus avellana				1	1
2022	1kmE4030N3107	2875979	Corylus avellana				1	1
2022	1kmE4030N3109	2878688	Quercus robur				1	1
2022	1kmE4030N3115	2878688	Quercus robur				1	1
2022	1kmE4031N3114	2878688	Quercus robur				1	1
2021	1kmE3996N3088	2878688	Quercus robur				1	1
2021	1kmE3996N3089	2876213	Alnus glutinosa				1	1
2021	1kmE3997N3086	2875979	Corylus avellana				1	1
2021	1kmE3997N3088	2875979	Corylus avellana				2	2
2021	1kmE3997N3088	2876213	Alnus glutinosa				1	1
2021	1kmE3997N3088	2878688	Quercus robur				1	1
2021	1kmE3997N3088	2880539	Quercus rubra				1	1
2021	1kmE3997N3088	3054368	Juglans regia				1	1
2021	1kmE3997N3089	2875979	Corylus avellana				1	1
2021	1kmE3997N3089	3054368	Juglans regia				1	1
2021	1kmE3997N3090	2875818	Carpinus betulus				1	1
2021	1kmE3997N3090	2876607	Alnus cordata				2	1
2021	1kmE3997N3090	5333294	Castanea sativa				1	1
2021	1kmE3997N3093	5333294	Castanea sativa				1	1
2021	1kmE3997N3096	2876213	Alnus glutinosa				1	1
2021	1kmE3997N3100	3054368	Juglans regia				1	1
2021	1kmE3997N3101	2880539	Quercus rubra				4	1
2021	1kmE3997N3101	5333294	Castanea sativa				3	1
2021	1kmE3997N3101	8313153	Quercus palustris				6	1
2021	1kmE3997N3102	3054368	Juglans regia				1	1
2021	1kmE3998N3087	2876213	Alnus glutinosa				1	1
2021	1kmE3998N3087	2878688	Quercus robur				1	1
2021	1kmE3998N3090	2875979	Corylus avellana				1	1
2021	1kmE3998N3090	2876213	Alnus glutinosa				1	1
2021	1kmE3998N3090	3054368	Juglans regia				1	1
2021	1kmE3998N3092	2875818	Carpinus betulus				1	1
2021	1kmE3998N3096	2875979	Corylus avellana				1	1
2021	1kmE3998N3096	2878688	Quercus robur				1	1
2021	1kmE3998N3099	5333294	Castanea sativa				1	1
2021	1kmE3998N3100	5333294	Castanea sativa				1	1
2021	1kmE3998N3102	2880539	Quercus rubra				1	1
2021	1kmE3998N3102	3054368	Juglans regia				1	1
2021	1kmE3998N3104	2880539	Quercus rubra				4	1
2021	1kmE3998N3104	2882316	Fagus sylvatica				1	1
2021	1kmE3998N3105	2875979	Corylus avellana				1	1
2021	1kmE3998N3105	2880539	Quercus rubra				2	1
2021	1kmE3998N3105	2882316	Fagus sylvatica				3	1
2021	1kmE3998N3105	3054368	Juglans regia				2	1
2021	1kmE3998N3109	5333294	Castanea sativa				1	1
2021	1kmE3998N3111	2875818	Carpinus betulus				1	1
2021	1kmE3998N3112	3054368	Juglans regia				1	1
2021	1kmE3998N3117	2880539	Quercus rubra				1	1
2021	1kmE3999N3087	2875979	Corylus avellana				1	1
2021	1kmE3999N3088	2882316	Fagus sylvatica				1	1
2021	1kmE3999N3088	9118014	Betula pubescens				1	1
2021	1kmE3999N3096	2875979	Corylus avellana				1	1
2021	1kmE3999N3096	3054368	Juglans regia				1	1
2021	1kmE3999N3099	2875979	Corylus avellana				1	1
2021	1kmE3999N3101	2880539	Quercus rubra				1	1
2021	1kmE3999N3102	2875979	Corylus avellana				1	1
2021	1kmE3999N3103	3054368	Juglans regia				1	1
2021	1kmE3999N3104	5333294	Castanea sativa				1	1
2021	1kmE3999N3107	2880539	Quercus rubra				1	1
2021	1kmE3999N3109	5414202	Myrica gale				1	1
2021	1kmE3999N3112	2880539	Quercus rubra				1	1
2021	1kmE3999N3112	3054368	Juglans regia				1	1
2021	1kmE3999N3112	5333294	Castanea sativa				1	1
2021	1kmE3999N3113	5331916	Betula pendula				1	1
2021	1kmE3999N3115	3054368	Juglans regia				1	1
2021	1kmE4000N3087	2878688	Quercus robur				1	1
2021	1kmE4000N3088	2875979	Corylus avellana				1	1
2021	1kmE4000N3088	2878688	Quercus robur				1	1
2021	1kmE4000N3088	2880539	Quercus rubra				1	1
2021	1kmE4000N3088	5331916	Betula pendula				1	1
2021	1kmE4000N3088	9118014	Betula pubescens				1	1
2021	1kmE4000N3089	2875818	Carpinus betulus				1	1
